book_a;book_b;count
0553578359;0971880107;2
0684195976;0316666343;2
0380726238;0060502258;2
0684195976;0316693294;2
0684195976;0345313860;2
0380726238;0060938455;2
0425162788;0804108749;2
0684195976;055356451X;2
0684195976;0553564528;2
0684195976;0553572202;2
0684195976;0553572326;2
0684195976;0553561618;2
0684195976;0553250531;2
0425169693;0316666343;2
0679886370;0385722435;2
0679886370;0449911004;2
0679886370;0449912558;2
0679886370;0316780375;2
0679886370;0375705856;2
0679886370;0609807900;2
0679886370;0670892963;2
0425162788;0425179885;2
0425162788;0425147584;2
0425162788;0425151875;2
0425162788;0451169514;2
0425162788;0425147363;2
0425162788;0425133540;2
0425162788;0373825013;2
0553578359;0743469801;2
0571081789;0452268060;2
0380722704;0060008032;2
0380722704;0060976845;2
0380722704;0060502258;2
0380722704;0060391626;2
0380722704;0345423291;2
0380722704;034538475X;2
0571081789;055321313X;2
0571081789;0553277472;2
0571081789;0552996009;2
0571081789;0553296981;2
0571081789;0385490445;2
0571081789;0385503954;2
0571081789;038549081X;2
0413537900;0060987529;2
0413537900;0060987103;2
0413537900;0060976845;2
0375701907;0316780375;2
0375701907;0316666343;2
0575400951;0060920084;2
0590371258;0316601950;2
0590371258;0440414806;2
0590371258;0440223571;2
0590371258;0440219078;2
0575400951;0060938455;2
0575400951;0380813815;2
0590371258;0060740450;2
0590371258;0060976845;2
0590371258;0064400557;2
0425169693;0385507607;2
0684835983;0316666009;2
037540256X;0142000205;2
0380730820;0671011375;2
0380730820;0671038443;2
0425180050;0842329242;2
0609807900;0375414053;2
037540256X;0061097861;2
0553573861;0671888587;2
0380730820;0553280368;2
0425180050;0743437802;2
0380730820;0553279912;2
0380730820;0553284789;2
037540256X;0316666343;2
0609807900;0345435028;2
0380730820;055357230X;2
0609807900;0375702709;2
037540256X;0060987103;2
0375401601;1400031354;2
0553573861;0553278746;2
0553573861;0451169530;2
0609807900;0375758992;2
037540256X;0060964049;2
037540256X;0373218400;2
0425180050;0553569031;2
0553573861;0826308791;2
0380730820;0451190521;2
037540256X;039914675X;2
0425180050;0515134384;2
0425180050;0553279556;2
0425180050;0553280368;2
0425180050;0670892963;2
0425180050;0679751521;2
0425180050;0684867621;2
0684815451;0312976275;2
0684815451;0312990456;2
0684815451;0060256672;2
0684815451;0345313860;2
0684815451;0425154092;2
0684815451;0425147517;2
0553573861;0441569595;2
0553573861;0441004520;2
0684810387;0553213148;2
0375406182;0380973650;2
0684810387;0553292722;2
0553575384;0345380371;2
0684810387;0671693816;2
0684810387;0671867172;2
0553575384;0345339738;2
0553575384;0345339703;2
0375406182;0375706771;2
0375406182;0385335482;2
0425179885;0971880107;2
0684810387;0446672211;2
0684810387;0399147195;2
0553575384;0385335881;2
0553575384;0380789035;2
0684810387;0449221512;2
0553575384;0375700757;2
0375406182;0385494246;2
0375406182;0385490445;2
0375406182;0385484518;2
0553575384;0375705856;2
0375406182;038533656X;2
0684810395;0380718340;2
0684810395;0385336810;2
0684810395;0399143947;2
0684810395;0316789089;2
0684810395;0142000205;2
0684803860;0679734775;2
0684803860;0684801523;2
0684803860;0786881852;2
0684803860;0688177751;2
0684803860;0767905385;2
0684803860;0786808551;2
0684803860;1558531025;2
0684803860;155874262X;2
0684803860;1592400876;2
0553573616;0060976845;2
0553573616;0060934417;2
0553573616;0060920084;2
0553573616;0060392452;2
0374525641;0515134384;2
0425180964;0061092886;2
0553573616;0140440046;2
0374525641;0515111279;2
0374525641;0452282152;2
0553573616;0064400042;2
0425180964;0345318854;2
0374281602;0425154092;2
0374281602;0380718332;2
0374281602;0380717018;2
0553573861;0316666343;2
068483376X;0316666343;2
0553573861;034538475X;2
068483376X;0671042572;2
068483376X;0811801802;2
068483376X;0811802981;2
068483376X;0877017883;2
068483376X;0375706771;2
068483376X;0380813815;2
068483376X;0440219078;2
0553578359;0312980140;2
0553578359;0312966970;2
0553578359;0312291639;2
0553578359;0140254544;2
0553578359;0140270590;2
0553578359;0061097853;2
0425172996;1558745017;2
0679405283;034538475X;2
0425172996;1558744150;2
0679405283;0316666343;2
0553578359;0345378482;2
0679405283;0142000205;2
042517736X;0316666343;2
055357695X;0786866586;2
0671894455;0553211404;2
0671894455;0449219461;2
0671894455;0449221482;2
055357695X;0553575538;2
055357695X;0553571818;2
0671894455;0452282152;2
042517736X;0671025333;2
0553578359;0061009059;2
0671894455;0553573136;2
0671894455;0553569155;2
042517736X;042518286X;2
042517736X;0440226104;2
0671894455;0671001795;2
055357695X;1400031354;2
0380726238;089480829X;2
0425172996;0060930535;2
0684801221;0440180295;2
0684801221;0446672211;2
0684801221;0452282152;2
0425171493;051513628X;2
0684801221;0553213695;2
0425172996;0316666343;2
0425172996;0061009059;2
0425172996;0345313860;2
0425172996;0312980140;2
0425169693;0446672211;2
0425169693;051511779X;2
0425169693;0515119644;2
0380726238;0449219364;2
0425169693;0553250531;2
0425169693;0553568701;2
0425171493;0316601950;2
0380726238;0452282152;2
0425169693;0553572326;2
0684801469;0679723161;2
0684801469;0399501487;2
0684801469;0971880107;2
0684801469;0099771519;2
0684801469;0316666343;2
0425178951;0375706771;2
0553576089;0312955006;2
0425178951;0380804697;2
0553576089;0375703063;2
0553576089;0380710218;2
0553576089;0425109720;2
0553575538;0345313860;2
0553575538;0316782505;2
0553575538;0312980140;2
0553575538;0312195516;2
0553575538;0553564528;2
0553575538;0553572326;2
0553575538;0553582526;2
0553575538;055357695X;2
0553575538;0553579983;2
0375411992;0671693816;2
0375411992;1880418568;2
0375411992;0679441018;2
055357695X;034540761X;2
0375411992;0515114693;2
0375411992;0452266564;2
0375411992;0451188454;2
0375411992;0446610542;2
055357695X;0316284955;2
055357695X;0345378482;2
042517736X;0877017883;2
042517736X;0871136791;2
042517736X;0811801802;2
042517736X;0811802981;2
0679457313;1592400876;2
0679457313;1573229571;2
0679457313;1563890119;2
0679724362;0971880107;2
0679724362;0871136791;2
0679457313;1853261580;2
0679457313;1853260002;2
0679732411;0140254544;2
0425147363;0345313151;2
0425147363;0345318854;2
0679457313;0684865742;2
0679732411;0385335881;2
0679732411;0385336179;2
0425147363;0345350472;2
0679732411;0385730586;2
0679732411;0375706771;2
0679457313;067976397X;2
0679732411;0345348036;2
0425147363;0345380371;2
0425147363;0345378482;2
0679457313;0871136791;2
0425147363;0061097853;2
0425147363;0061000043;2
0679724362;0385512104;2
0679724362;038542017X;2
0679724362;0380710218;2
0679724362;038533656X;2
0679724362;0439139600;2
0679724362;0375758992;2
0679724362;0345335465;2
0425147517;0316284955;2
037570910X;0375725784;2
037570910X;0375706771;2
037570910X;0375705171;2
0425147517;0316666343;2
037570910X;0440226104;2
0425147517;0142000205;2
037570910X;0452282152;2
037570910X;0452282195;2
0375725849;0553274503;2
0375725849;055321313X;2
0375725849;0553211404;2
0375725849;0452282152;2
0380714752;0345423402;2
0375725849;0679723161;2
0380714752;0440225701;2
0380714752;0449003787;2
0380714752;0449003795;2
0679732411;0836221192;2
0679732411;155874262X;2
0679732411;1558743316;2
0375726349;0375705856;2
0375726349;0446672211;2
0380714752;0064400557;2
0380714752;0064407055;2
0375726349;0671042556;2
0679732411;0553210793;2
0375726349;0060959037;2
0375726349;0060976845;2
0375726349;0312195516;2
0553584375;0553582526;2
0553584375;0553583468;2
0425135020;0345447867;2
0425135020;0345452534;2
0425135020;0345452550;2
0380698714;1576737330;2
0553584375;0553582127;2
0553584375;0553581554;2
0553584375;0553579606;2
0380698714;089480829X;2
0425135020;0380717018;2
0425135020;0380718332;2
0380703882;0684867621;2
0425135020;0312966970;2
0380703882;0743237188;2
0425135020;0312980140;2
0380703882;0786881852;2
0553584375;0553571818;2
0553584375;0553564528;2
0380698714;0553294385;2
0553584375;0425189031;2
0553584375;0425180638;2
0380703882;155874262X;2
0380698714;0671001795;2
0380703882;0971880107;2
0380703882;0929634063;2
0380698714;0679746048;2
0553800973;0375413634;2
0553800973;0312983271;2
0553800973;0385511612;2
0553800973;0385421982;2
0553800973;0380710218;2
0553800973;0312979096;2
0380698714;0451169514;2
0380600129;0553211404;2
0380600129;0452282152;2
0380600129;0553280368;2
0380600129;0671894455;2
0380600129;0671693816;2
0425133516;0684801523;2
0380600129;0385484518;2
0380600129;0385474016;2
0380600129;0380789035;2
0425133516;0765341972;2
0380698714;0345435028;2
0380698714;0375702709;2
0553800973;0399145990;2
0425133516;0679734775;2
0679459618;0375700757;2
0679459618;0380717018;2
0679459618;0345452534;2
0679459618;0316666343;2
0679459618;0451190556;2
0679459618;0451190548;2
0679459618;0449219461;2
0679459618;0425135020;2
0679459618;0061097101;2
0679459618;0684835959;2
038000321X;0679723161;2
038000321X;0679457526;2
0679721886;0971880107;2
0679721886;1400031354;2
038000321X;0553584375;2
038000321X;0385503954;2
0425140032;034538475X;2
0425140032;034539657X;2
038000321X;0385492081;2
0425133516;0345339681;2
038000321X;0385420161;2
0425140032;034540761X;2
0425140032;0345353145;2
038000321X;0553279912;2
0679721886;0679734775;2
0679721886;0679776818;2
038000321X;0375725784;2
038000321X;0312195516;2
0425133516;0316601950;2
0425133516;0553571885;2
0375705198;0312291639;2
0679442405;0679746048;2
0679442405;0679742298;2
0679442405;0385474547;2
0679442405;1400031346;2
0425113884;0385335482;2
0679442405;1400034779;2
0679442405;1400031354;2
0413537900;0553575384;2
0413537900;0670892963;2
0413537900;0441172717;2
0413537900;0440940001;2
0375703861;0312421273;2
0375703861;0345440765;2
0375703861;0374199698;2
0375703861;0156001314;2
0375703861;0142001805;2
0425151875;0425147584;2
0425151875;0425161722;2
0425151875;0425162788;2
037570485X;0312282990;2
0425151875;0425180964;2
037570485X;0345416260;2
037570485X;0345423291;2
037570485X;0312980140;2
0425151875;0345313860;2
037570485X;0316666343;2
0425151875;034538475X;2
037570485X;0312986343;2
037570485X;0385335482;2
037570485X;0671001795;2
037570485X;0452282152;2
0679454446;0805036504;2
0679454446;155874262X;2
0679454446;1558745718;2
0679454446;1558746226;2
0679454446;1558747109;2
0679454446;0786890436;2
0679454446;0786885688;2
037570910X;0061009059;2
0425116840;0385484518;2
0439425220;0385512104;2
0743222229;0767905385;2
0439425220;0399145990;2
0439425220;0380789035;2
0743222229;0671867172;2
0439425220;0345339711;2
0743222229;0679744398;2
0743222229;0679751521;2
0743222229;0684865742;2
0743222229;0786890436;2
0743222229;0894808249;2
0439425220;0553573616;2
0439425220;0618002219;2
0743222229;0877017883;2
0439425220;0515136530;2
0439425220;0515114693;2
0743224574;0385335482;2
0743224574;0385503954;2
0743224574;0385721420;2
0743224574;0345438329;2
0743224574;0345452550;2
0743224574;0399147195;2
0440108268;0894803204;2
0440127793;0060920084;2
0743224574;0449911519;2
0440127793;0060987103;2
0440127793;0060987529;2
0743224574;0440498058;2
0743224574;0440225817;2
0440108268;0425178579;2
0440108268;0425181464;2
0440108268;0425183971;2
0440108268;0439139600;2
0440108268;0316284955;2
0440108268;0060502258;2
0440108268;0312976275;2
074322423X;0385484518;2
0440108268;0553213148;2
0345452569;0446672211;2
0345452569;0380730847;2
0553568701;0345439104;2
0553568701;0345447867;2
0345446860;0425154092;2
0345446860;0385484518;2
0345446860;0451409973;2
0345446860;0449911446;2
0345446860;0425183971;2
067169507X;0553568701;2
0553568701;034538430X;2
0553568701;0312195516;2
067169507X;0553250426;2
0553568701;0142000205;2
067169507X;0525947299;2
0345447867;0312980140;2
0345447867;0316601950;2
0345447867;0312976275;2
0345447867;0312966970;2
0345447867;0345413873;2
067169507X;0684801523;2
0345446666;1592400876;2
067169507X;0060938455;2
067169507X;0060930535;2
0393317552;0971880107;2
0345446666;0060976845;2
0345446666;0064471047;2
0345446666;0060920084;2
0345446666;0060502258;2
0393317552;0804111359;2
0345446666;0316601950;2
0345446666;0553280368;2
0345446666;0553279912;2
034545104X;0345353145;2
034545104X;0316601950;2
034545104X;0375702709;2
034545104X;0312979096;2
034545104X;0312195516;2
0743225422;0142000205;2
0743225422;0316780375;2
034545104X;0399147195;2
034545104X;0385492081;2
034545104X;0385265700;2
0345450892;0679746048;2
034545104X;0060987103;2
0345450892;0671001795;2
0345450892;0743237188;2
0345450892;0767905385;2
0345450892;0804114609;2
0345450892;0971880107;2
0345450892;1400034779;2
0743225082;0060502258;2
0743225082;0060938455;2
0743225082;0099771519;2
0743225082;0679731725;2
0743225082;0767900383;2
0743225082;0375725784;2
0743225082;0316096199;2
0743225082;0312291639;2
0743225082;0142001430;2
0345450892;0060934417;2
0345450892;0380728133;2
0553571818;0312966091;2
0553571818;0312966970;2
0553571818;0312976275;2
0553571818;0312990456;2
0553571818;0345413881;2
0425192733;0060008032;2
0425192733;0061013412;2
0425190641;0425180050;2
0380820447;0440225701;2
0425190641;0425147363;2
0380820447;0440414806;2
0425190641;0446519138;2
0740723367;0140276904;2
0740723367;0345339681;2
0740723367;0345413873;2
0740723367;0345413903;2
0425190641;0446363251;2
0380820447;0446610542;2
0380820447;0446606189;2
0380820447;0446604801;2
0740723367;0060930535;2
0425190641;0440225701;2
0380820447;0449003787;2
0425190641;0380710218;2
0380820447;0345445848;2
0425190641;0394800168;2
0425190641;0373218192;2
0425190641;0375701907;2
0553571818;0553584375;2
0553571818;0553583468;2
0553571818;0553579983;2
0553571818;055357695X;2
0740723367;0375504613;2
0740723367;0449221490;2
0740723367;0553280368;2
0740723367;0553382179;2
0425192733;0066214122;2
0671695304;0385335482;2
0671695304;0440229499;2
0671695304;0345392825;2
0394758285;0385498721;2
0394758285;038549081X;2
0671695304;0553296981;2
0394758285;0385335482;2
0671695304;0553279912;2
0394758285;0393319296;2
0394758285;0156001314;2
0394758285;0312291639;2
0394758285;0316666343;2
0394758285;0446672211;2
0425192733;042516098X;2
0425192733;0452282829;2
0394758285;0446673544;2
0671695304;1558744150;2
0743422910;0375703861;2
0743422910;0385265700;2
0393312836;0804111359;2
0743422910;0142001430;2
0743422910;0553573403;2
0743417682;0971880107;2
0393312836;1563890119;2
0743422910;0060934417;2
0553563521;0553572326;2
0553563521;055357230X;2
0553563521;055357227X;2
0393312836;0441172717;2
0393312836;0441790348;2
0393312836;0553802496;2
0393312836;0679723161;2
0393312836;0671021001;2
0743417682;0449219364;2
0743417682;0449003787;2
0743417682;0446606189;2
0743417682;0446672211;2
0743417682;0446679364;2
0743417682;0451169530;2
0743417682;0515136530;2
0345440765;0060976845;2
0345440765;0312195516;2
0345440765;0312199430;2
0345440765;0375703861;2
0345440765;0345446860;2
0345440765;0345438329;2
0345440765;0316601950;2
0440183057;0440200989;2
0385314698;0345436911;2
0385314698;0345438329;2
0385314698;0374199698;2
0385314698;0385335881;2
0385314698;0316789089;2
0393312836;0140186409;2
0393312836;0156001314;2
0393312836;0142001430;2
0743262174;0515132020;2
0743262174;0440174643;2
0743262174;0440241413;2
0743262174;0971880107;2
0743262174;0871136791;2
0743262174;0802130208;2
0743411269;0060391626;2
0743262174;0743469801;2
0345442822;0312195516;2
0345442822;0060987103;2
0345442822;0060959037;2
0345442822;0060930535;2
0345442768;0142000205;2
0743411269;1400034779;2
0743411269;1551665301;2
0743411269;1558744150;2
0743411269;1558744606;2
0743411269;0743237188;2
0440178002;0451190564;2
0440178002;0553250531;2
0440178002;0553268937;2
0440178002;0553280368;2
0440178002;0451190572;2
0440178002;0451190491;2
0440178002;0399501487;2
0440178002;0451169530;2
0440178002;0441790348;2
0440178002;0553289411;2
0345440765;0385721420;2
0345443683;0425192733;2
0345443683;0446675059;2
0345443683;0671016768;2
0345443683;0060976845;2
0345443683;0060930535;2
0670030643;0375705856;2
0670030643;0375706410;2
0380804697;0345438329;2
0380804697;0345444884;2
0380804697;0345445848;2
0670030643;0375701907;2
0399145990;0553800973;2
0670030643;0345436911;2
0399145990;0515131229;2
0399145990;0515136379;2
0399145990;0679746048;2
0380804697;0060502258;2
0399145990;0767905180;2
0399145990;0743469801;2
0380804697;0312291639;2
0380804697;0312983298;2
0380804697;0425178951;2
0380804697;0449003787;2
0380804697;0440236738;2
039914675X;037540256X;2
0618129022;0452282152;2
0618129022;0515087122;2
0618129022;0553289411;2
039914675X;0374199698;2
039914675X;0345438329;2
039914675X;0385335482;2
0618129022;038542017X;2
0618129022;0425136981;2
039914675X;0380718332;2
039914675X;0380717018;2
0618129022;0451206525;2
039914675X;0380721643;2
0618129022;0440225701;2
0425182886;0441790348;2
0380789884;042518630X;2
0380789884;0440225701;2
0380789884;0373243286;2
0425182886;0385497466;2
0425182886;0399150897;2
0380789884;0373484003;2
0425182886;0425158594;2
0380789884;0553569031;2
0380789884;0446604801;2
0425182886;0553569155;2
0380789884;0515131229;2
0380789884;0515121843;2
0380789884;0515118656;2
0425182886;038533558X;2
0425182886;034538430X;2
0425182886;0345386108;2
0670031909;0515136379;2
0670031909;0515136530;2
0670031909;0525947299;2
0670031909;0553268937;2
0380805995;0446672211;2
0671864173;0821769367;2
0380805995;0448095017;2
0671864173;0894803204;2
0380805995;0425188787;2
0380805995;0439139600;2
0380805995;0440127793;2
0380805995;0440217520;2
0671864173;1558744150;2
0380805995;0440226104;2
0671864173;1551667010;2
0380805995;0440498058;2
0380805995;0449221490;2
0671864173;0515136379;2
0671864173;0515136530;2
0671864173;0515135739;2
0399145885;0375506276;2
0671886665;0061009059;2
0671886665;0312955006;2
0671886665;0060930535;2
0380753006;0061009059;2
0380752859;0812551486;2
0380752859;0802130208;2
0380752859;0812517725;2
0671886665;0316284955;2
0671868691;1558744150;2
0671868691;0684814994;2
0671868691;0920668372;2
0380752859;0553212478;2
0380752859;0553271636;2
0671886665;0439139600;2
0671886665;0385497466;2
0671886665;0446606189;2
0671886665;0446604801;2
0374172897;0446675059;2
0671868691;0440226104;2
0671868691;0385511612;2
0671868691;0425154092;2
0374172897;0312195516;2
0671868691;0671025333;2
0671868691;0671729462;2
0374172897;0385722435;2
0374172897;0375700757;2
0684863472;006019491X;2
0684862719;0804115761;2
0684862719;0842332251;2
0684863472;0312283709;2
0684863472;0375702709;2
0684863472;0312966091;2
0684863472;0312976275;2
0684863472;0312966970;2
0684862719;0671003755;2
0684863472;0385509456;2
0684862719;0385335881;2
0684862719;0385512104;2
055357258X;034540761X;2
0684862719;0375706771;2
0684862719;0515131229;2
0684862719;051513287X;2
0684863472;0452282152;2
0373825013;0671695169;2
0373825013;0842329250;2
0373825013;0446353957;2
0373825013;0440439884;2
0373825013;0425162788;2
0373825013;0425133540;2
0373825013;0446610542;2
0373825013;0385335482;2
0373825013;0345339703;2
0373825013;0316666343;2
0671742515;0330267388;2
0671742515;0061057649;2
0380815923;0767905385;2
0380815923;0767914767;2
0671742515;0553293354;2
0671726889;0440940001;2
0671726889;0345350472;2
0671726889;0316096199;2
0671726889;0345380371;2
0395977894;0060392452;2
0395977894;0060934719;2
0671726889;0380789035;2
0671726889;0877733759;2
0671726889;0452282152;2
0395977894;0449219461;2
0671726889;0451410947;2
0671726889;0449219364;2
0395977894;1400031346;2
0395977894;0553271636;2
0395977894;0767902521;2
0395083567;0671003755;2
0395083567;006109921X;2
0395083567;0060392452;2
0395083567;0345380371;2
0395083567;0316780375;2
0399143947;0671001795;2
0399143947;055357227X;2
0399143947;0553572202;2
0671776975;1400034779;2
0671776975;0786885688;2
0671776975;0452282152;2
0671776975;067091021X;2
0399143947;1551668912;2
0425185710;1573229571;2
0373250134;0441010512;2
0373250134;0440241162;2
0373250134;0451169530;2
0373250134;0446610542;2
0373250134;0452282152;2
0671776975;0064471101;2
0399142789;1878424319;2
0671776975;0374199698;2
0671776975;0380718332;2
0425185710;0671001795;2
0425185710;0671038443;2
0425185710;0553580191;2
0425185710;0515128546;2
0425185710;0515126772;2
0425185710;0345413903;2
0425185710;0316096199;2
068487217X;0688177859;2
068487217X;0971880107;2
0671755064;0449907481;2
068487217X;155874262X;2
068487217X;0684865742;2
0671755064;0452281881;2
0688163173;034538475X;2
0688163173;0061097101;2
0688163173;0375727132;2
0671755064;0446394521;2
0688163173;0345313860;2
0688163173;0316735027;2
0688163173;0316601950;2
0671755064;0385729340;2
0373250118;0060934417;2
0373250118;0060976845;2
0671755064;0671003755;2
068487217X;0316601950;2
0373250118;006098824X;2
068487217X;0316782505;2
0373250118;0060987103;2
0373250118;0316601950;2
0373250118;0316284955;2
0671755064;0553573616;2
0671755064;0553279912;2
0688163173;038533558X;2
0399142789;0375706771;2
0399142789;0060930187;2
0399142789;0316096199;2
0399142789;0345392825;2
0399142789;0446677450;2
0446677450;1878424319;2
0446678457;0060930535;2
0446678457;0060987103;2
0446678457;0312144075;2
0446678457;0312305060;2
0446677450;155874262X;2
0446677450;1400034779;2
0446677450;1400031354;2
0446678457;0312966091;2
0446678457;0345445848;2
0446678457;0345353145;2
0446677450;0441002935;2
0446677450;0441003745;2
0446677450;0441004520;2
1400032717;0060391626;2
1400032717;0060930535;2
1400032717;0060934417;2
1400032717;0060987103;2
014023828X;0804105820;2
014023828X;0786885688;2
014023828X;0767905385;2
014023828X;0767902521;2
014023828X;0743262174;2
014023828X;0743237188;2
0140265988;0316096199;2
0140265988;0312979479;2
0140265988;0060938455;2
0140265988;0449003787;2
0140265988;0449221482;2
0140265988;0385512104;2
014023828X;0684867621;2
1400077826;0345444884;2
0515135739;0316601950;2
1400077826;0345465083;2
1400077826;0373218192;2
0140185216;0446672211;2
0140185216;044661193X;2
0140185216;0446606189;2
0515135739;0312990456;2
0140185216;0446603589;2
0515135739;0312986343;2
1400077826;0374199698;2
1400077826;034538475X;2
1400077826;0312976275;2
1400077826;0312282990;2
0140185216;0553212451;2
0140131558;0425154092;2
0140131558;0553296981;2
0140131558;0060938455;2
0140131558;0679735909;2
0140131558;0786885688;2
0140131558;0679731725;2
0140131558;0679457526;2
0140131558;0670031909;2
0140131558;0060392452;2
1550548913;0380813815;2
1550548913;0553250426;2
1550548913;0671708635;2
044900371X;0064400042;2
1550548913;0812971043;2
044900371X;0312305060;2
1550548913;1400031354;2
1550548913;1400031362;2
1550548913;0312195516;2
0140092323;0451190572;2
0140092323;0451190521;2
0140092323;0451190491;2
0140132708;1400034779;2
0140132708;0684865742;2
1400033543;0971880107;2
1400033543;1400032717;2
1400033543;0804111359;2
1400033543;0553210092;2
1400033543;0375725784;2
1400033543;0439139600;2
1400033543;0316666343;2
1400033543;0312966091;2
1400033543;0312305060;2
0140230165;0671024248;2
0140230165;0670851086;2
0140230165;0609610597;2
0140230165;0553212451;2
0140230165;0452282152;2
0140230165;0441172717;2
0140230165;0877017883;2
0140230165;0684865742;2
0140230165;0836218051;2
0140230165;0399501487;2
0140296298;0380730138;2
0140296298;0316284955;2
0140296298;0316096199;2
0140296298;0385729340;2
0140296298;0449907481;2
0140296298;0440940001;2
0140296298;0312291639;2
0140296298;0140244824;2
0140296298;0060987529;2
0971263906;0671867091;2
0971263906;0684872153;2
0929634063;0385492081;2
0929634063;0380813815;2
0929634063;0385484518;2
0929634063;0399501487;2
0929634063;0380703882;2
0929634063;0375706771;2
0929634063;0375705856;2
0929634063;1878424319;2
1400030382;0060959037;2
0140265988;0767900383;2
0140265988;0553382179;2
0140265988;067164257X;2
0140265988;1400031354;2
0140276904;0871136791;2
0140276904;0805063889;2
0446673544;0060392452;2
0140276904;0804111359;2
0446673544;0060920084;2
0446673544;0316601950;2
0446673544;0142001430;2
0140276904;0609807900;2
0140276904;0553382179;2
0446673544;0312305060;2
0140276904;0452282152;2
1400030382;0553250531;2
1400030382;0375705856;2
1400030382;0345438329;2
1400030382;0679751521;2
1400030382;0877017883;2
1400030382;1400034779;2
1550548913;1400034779;2
0515132268;0425158594;2
006440630X;0375500510;2
0515132268;0425147363;2
006440630X;0316096199;2
0515132268;0425136981;2
0515132268;0440225701;2
0515132268;0440220653;2
006440630X;0446672211;2
006440630X;0140386645;2
0515132268;0385336179;2
0064405842;0671001795;2
0064405842;0609807900;2
006440630X;0064405842;2
006440630X;0060987103;2
0064405842;1400034779;2
0064405842;0842342702;2
0449149676;0375703063;2
0449149676;0380723638;2
0064405842;0385512104;2
1558743316;0440225701;2
1558743316;0425154092;2
1558743316;0425180638;2
1558743316;044652087X;2
0449204324;0449221504;2
0449204324;0553279912;2
0449204324;0316666343;2
1551667010;0440236061;2
1551667010;0440236738;2
1551667010;0440237262;2
0066214440;0440174643;2
1551667010;0440940001;2
1551667010;0425158594;2
1551667010;0385484518;2
0066214440;0446672211;2
0066214440;0380730847;2
0066214440;0380718340;2
0066214440;0375706771;2
0066214440;0399150897;2
0515133639;0767900383;2
0515133639;0767915054;2
0515133639;0767905385;2
1551667509;0399150897;2
0515133639;0452282829;2
0515133639;0452282195;2
0515133639;0451205421;2
1551667509;042518630X;2
1551667509;0399149848;2
1551667509;0515131229;2
1551667509;051513287X;2
1551667509;051513628X;2
1551667509;0515136379;2
1551667509;0345452534;2
0099771519;0553377868;2
0099771519;0553279556;2
0515134279;0440498058;2
0099771519;0449221482;2
0099771519;0385512104;2
0099771519;0571081789;2
0099771519;0375725784;2
0099771519;0804111359;2
0515134279;0316666343;2
0140071814;0060976845;2
0140071814;0446679364;2
0140071814;0375703861;2
0140071814;0767902521;2
0515134279;0525947299;2
0515134279;0684853515;2
1558506462;0060976845;2
1558506462;0399144463;2
1551668998;0553583980;2
1551668998;0743237188;2
1551668998;1551665301;2
1551668998;1551668912;2
1551668998;1551669498;2
1558506462;0440221315;2
0449005836;0842329218;2
0449005836;0842329242;2
0449005836;0671729462;2
0064471055;0441003745;2
0064471055;0441005241;2
0064471055;0441004520;2
0064471055;0441002935;2
0064471055;0452260116;2
0064471055;0441000916;2
0449005836;0316284955;2
0449005836;0451190521;2
0449005836;0440498058;2
0449005836;055356451X;2
1551668653;0425178579;2
1551668653;0399149848;2
1551668912;0684853515;2
1551668912;0971880107;2
1551668912;1551668998;2
1551668912;0553802461;2
1551668912;067101420X;2
1551668912;0671670689;2
1551668912;0671729462;2
1551668912;0312291639;2
1551668912;0312966091;2
044652087X;0684814994;2
044652087X;0684872153;2
0553106643;0553579606;2
0553106643;0425128164;2
0553106643;0425121259;2
0553106643;0385497466;2
0553106643;0380717018;2
0553106643;0380703882;2
0553106643;0425132951;2
0553106643;0515131229;2
0553106643;0425158594;2
0312147015;034540761X;2
0312147015;0345404475;2
0312147015;0345313860;2
0553148001;0385199570;2
0553148001;0399150897;2
0553148001;0440216745;2
0553148001;034538475X;2
0553148001;0345348036;2
0553148001;0345339681;2
0553148001;0316666343;2
0553148001;0312976275;2
0446604275;0553211404;2
0310205719;084233226X;2
0875421180;0425181685;2
0446604275;038549081X;2
0310205719;0440226104;2
0310205719;0385484518;2
0446604275;0451203895;2
0446604275;0345423291;2
015602943X;1400034779;2
015602943X;1400031354;2
0875421180;0609610597;2
0875421180;0618129022;2
015602943X;0767905180;2
0312099436;0316789089;2
0553099558;0345413903;2
0312099436;0375705856;2
0312099436;0375705198;2
0312099436;0375700757;2
0875421180;0061009059;2
0875421180;0375703764;2
0875421180;0064400557;2
0875421180;0312976275;2
0553096060;0679746048;2
0312099436;0061009059;2
0312099436;0060987103;2
0312099436;0060934417;2
0446604275;0671894455;2
0552996009;0971880107;2
015602943X;0446672211;2
015602943X;0441003257;2
015602943X;0440498058;2
015602943X;0385509456;2
015602943X;0449221482;2
0552996009;0887307876;2
0875421180;0886777844;2
0312099436;0385721420;2
0553099558;0553573616;2
0446530387;0553800973;2
0446530387;0525947299;2
0446530387;055357230X;2
0446530387;0316780812;2
0446530387;0345413881;2
0446530387;0345452550;2
0446530387;0375412530;2
0446515078;0312195516;2
0446515078;0312966970;2
0446515078;0316666343;2
0446515078;0345339495;2
0446515078;0345380371;2
0446515078;0142001430;2
0842329293;0061009059;2
0842329293;0316284955;2
0446515078;0060987103;2
0446387878;0440219078;2
0553212478;0140440046;2
0446387878;044661193X;2
0446387878;0399144463;2
0553212478;0312291639;2
0553212478;0449221512;2
0553212478;0449221482;2
0446387878;0375702709;2
